accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-9.982467202213317625e-01,6.608842509338182063e-03,-9.794120292105967351e+00
-9.917164887153672170e-01,2.331175832836935701e-03,-9.802953185427007554e+00
-1.004305075130672131e+00,1.886578432332169280e-04,-9.798573706824557306e+00
-1.003700049833915697e+00,-5.006785085100126306e-03,-9.794565505631590341e+00
-9.980338975102985843e-01,2.341529158236553380e-03,-9.791518607240080385e+00
-9.994099258648051487e-01,2.672941344731592957e-03,-9.791332544882429545e+00
-1.005051958015265701e+00,1.277964679532665043e-02,-9.797989714349473189e+00
-9.965795010427690448e-01,1.602275160966152526e-03,-9.810642488865131128e+00
-9.916157594958745491e-01,4.684467838834384325e-04,-9.798821334608556199e+00
-1.012435396900903894e+00,-2.882346392056707451e-03,-9.789102576217773688e+00
-1.005661286345720606e+00,-5.282862385737635558e-03,-9.798643306279034348e+00
-1.000424890934882072e+00,-2.764403725686735008e-03,-9.787292928492240307e+00
-9.913393648330069974e-01,-8.051940551393164253e-03,-9.796184923543940215e+00
-1.000012929176854692e+00,-2.585691891773400121e-03,-9.793939925376106359e+00
-9.920635383556350995e-01,6.280967034969003535e-03,-9.799535730232927122e+00
-9.962054614938012920e-01,-1.409833307272416285e-02,-9.790642862370845023e+00
-9.939515516729173772e-01,-9.771885861088010911e-03,-9.786435053602680512e+00
-1.002001422523311369e+00,4.463347019744419095e-03,-9.808394364661976894e+00
-9.992046324230070553e-01,8.628885716903504643e-03,-9.797660043409084807e+00
-9.978266051351510901e-01,-2.582717724025324936e-03,-9.800743551693306799e+00
-9.972109725257610746e-01,-4.740150904236055222e-03,-9.797263678977602197e+00
-1.003181838242203083e+00,-2.986707958376399845e-03,-9.791705018090519630e+00
-1.015809697627663821e+00,2.451072157642515139e-04,-9.800058743928168781e+00
-1.006077261832284186e+00,3.446314844734886876e-03,-9.796683259829688240e+00
-9.978054833824988590e-01,3.139869573647696612e-03,-9.804699123262452076e+00
-9.948997667959939006e-01,-1.263850347733796358e-03,-9.786025104687556819e+00
-9.998983043004593396e-01,-4.304403294813985772e-03,-9.795528235701013386e+00
-1.004202522534625164e+00,-2.778508827125922721e-03,-9.791004156144461845e+00
-9.984919347967589065e-01,5.566070789687326166e-03,-9.799048218833972257e+00
-1.001835575838313508e+00,1.892841241105145539e-03,-9.784772868744074259e+00
-1.002879331419499032e+00,5.022578937799256418e-03,-9.794516519844487235e+00
-9.917767789525712141e-01,1.082421611550183781e-04,-9.782709263508559516e+00
-9.980049096719881829e-01,1.606689721628893914e-03,-9.798967227011914360e+00
-9.981406717962866271e-01,-3.174461167123520267e-03,-9.800435513425542311e+00
-1.000489337243130272e+00,2.100982694154817330e-03,-9.792621821959118122e+00
-9.929773204119191066e-01,9.885792561799553509e-04,-9.786166727085737094e+00
-9.988616558506737686e-01,-3.487964569903114365e-03,-9.796469239398167161e+00
-9.988316215674192255e-01,2.413694106372113023e-03,-9.794424517750131898e+00
-9.985970842924370983e-01,-2.509138320197637235e-03,-9.794394525667149409e+00
-9.976382161805342763e-01,5.807326591313868337e-03,-9.796303756480268632e+00
-9.935065161846993176e-01,8.951021352088497224e-03,-9.790568517415360716e+00
-1.005002446541193528e+00,1.472473819069437947e-05,-9.792496909752930634e+00
-1.007895980509924128e+00,6.671292974475453996e-03,-9.792724452017512959e+00
-1.004666012974755107e+00,3.501386046386621102e-03,-9.787659039154817719e+00
-9.889479715004704241e-01,8.476022085240425552e-03,-9.799428312574526956e+00
-1.004906461260859141e+00,5.443640019991904423e-03,-9.800692132701749770e+00
-1.002067454284383041e+00,-4.372101030370581574e-04,-9.790442091311509998e+00
-1.001558624468547487e+00,4.198438134032805337e-03,-9.793196885098188531e+00
-1.002945648657040056e+00,-6.525138801960869879e-03,-9.785685400570589110e+00
-9.879689288447558448e-01,7.993932492866407877e-03,-9.794915608740501156e+00
-1.010122657892845277e+00,-1.710663718397084838e-04,-9.787790926277203596e+00
-1.006513952551836510e+00,-1.044812177814635930e-02,-9.796906615900798698e+00
-1.006861564018887822e+00,5.339115742550576763e-03,-9.794986284517689157e+00
-9.956724383456234673e-01,-4.504519226024145812e-03,-9.793639225989206665e+00
-9.975265392617440607e-01,3.347557589574407227e-03,-9.791623946238873444e+00
-9.974229802920497878e-01,-1.243941048406330303e-03,-9.780429966951693643e+00
-9.988783946849844053e-01,-2.076165384858808492e-03,-9.789480660097254372e+00
-9.989592525786137323e-01,-7.624454127987431544e-03,-9.794110956683313773e+00
-9.978919729263301397e-01,-5.394471902606847412e-03,-9.793467278371036144e+00
-9.987365701394046447e-01,-4.477564258391034981e-03,-9.800384545371100486e+00
-1.004516460449730531e+00,-3.120535100470278600e-03,-9.794561669432301443e+00
-9.975760973414126154e-01,-5.210116914634842569e-03,-9.798515839208551625e+00
-9.972396063611990158e-01,4.209002371559814049e-03,-9.800377324980205529e+00
-1.000705389480199825e+00,1.375432089606014449e-03,-9.801467075376411486e+00
-9.946012946706226376e-01,-3.029983043552874396e-03,-9.795783088486603063e+00
-9.994595480154636613e-01,1.631613972023542459e-03,-9.797142462813914321e+00
-1.004116347533314135e+00,5.158178531998336251e-03,-9.792939633276159128e+00
-1.000954394408910098e+00,2.456435592993611115e-03,-9.788832859214780413e+00
-1.006979420376212797e+00,-6.297876846025905577e-03,-9.796106168308751805e+00
-1.000643675271644106e+00,-3.816934628016525194e-03,-9.792906987045421729e+00
-9.980069145911772965e-01,3.511065170460622459e-03,-9.800027207565941367e+00
-1.003362337020907935e+00,-7.571953636463754286e-03,-9.801172088127739102e+00
-1.000404669403599067e+00,-3.498511957988181993e-03,-9.798918044526399029e+00
-9.988144577823881987e-01,-3.668130288232420485e-03,-9.794878779942184366e+00
-9.945447056198080116e-01,2.288867761233353247e-03,-9.793583951516124486e+00
-9.959926943733917737e-01,2.801786436585804521e-03,-9.793779335032736455e+00
-1.000289033821732954e+00,-7.325105972845202991e-03,-9.795722729828133524e+00
-1.002793955356358291e+00,3.036824457646708324e-03,-9.791879054364516222e+00
-1.005995909338234462e+00,-8.410714281473359935e-03,-9.797648920290313868e+00
-1.002486099596583635e+00,-1.657255989991651430e-03,-9.795725058980469413e+00
-1.000615352327959062e+00,5.324677990597151064e-03,-9.800797529995087132e+00
-1.001854920675247174e+00,1.632701702210289990e-03,-9.798264858766884799e+00
-9.929869112167781786e-01,6.292531438463089266e-03,-9.797704597023248141e+00
-9.960808600418655789e-01,-8.503693994507498591e-03,-9.787231178778979412e+00
-1.002748232920642302e+00,7.749563447999954519e-04,-9.790869567685325237e+00
-9.952747680894027393e-01,7.289413802414306670e-03,-9.792129861446118966e+00
-9.946811863034782375e-01,4.371528474432734811e-03,-9.794753108670978037e+00
-9.990030201217405814e-01,-1.710703462701845367e-04,-9.798639949893589218e+00
-1.005902971705701532e+00,4.882930099940055967e-03,-9.797988697557164173e+00
-1.005215689922758893e+00,-3.861757643512448573e-03,-9.795247559207320265e+00
-9.966665929675827540e-01,2.759412174041878281e-03,-9.805272924685510816e+00
-9.944817004438981645e-01,9.141081126337505247e-03,-9.792589131853292272e+00
-9.960538184918864557e-01,-3.348503249826963873e-03,-9.793129182626422846e+00
-9.863437256251673668e-01,1.356044861246649778e-03,-9.792874381249026428e+00
-1.013614494742579142e+00,2.333470396539674176e-03,-9.794373898327791039e+00
-9.983499831150118853e-01,-9.299717779592948236e-03,-9.786137721488946895e+00
-1.000323046988382814e+00,6.630984815739438161e-03,-9.801088476403606364e+00
-9.963480828095908626e-01,6.348262847466599849e-03,-9.794030764266770106e+00
-1.005198754631996483e+00,-4.246200567499125271e-03,-9.791681215750799083e+00
-9.992803488267802958e-01,-1.815995908436871887e-03,-9.800188321677248737e+00
-1.001672005399859788e+00,-9.248740568821578467e-04,-9.785721246152347064e+00
-9.997242367573850874e-01,3.414995042952237349e-04,-9.795310337142717927e+00
-9.929034330300829936e-01,6.328731577141690975e-03,-9.797526151071373590e+00
-9.971703130253308789e-01,-3.095760311227770904e-03,-9.799177781314490687e+00
-9.936901447617789707e-01,-5.750299242238202102e-03,-9.789428882736407544e+00
-1.008532601537409867e+00,9.877658590708507380e-04,-9.795920150254856296e+00
-1.001680816145759545e+00,-3.966457082455967023e-03,-9.789228832464345942e+00
-1.007486231479667982e+00,3.912823653261811134e-03,-9.797683584896500264e+00
-1.012400143357469418e+00,-6.047394766914769527e-04,-9.794503682559138724e+00
-1.004382021342274722e+00,-6.184764850916004905e-03,-9.798346326957680930e+00
-1.002475679108688178e+00,6.781673372325747922e-04,-9.798787193469351564e+00
-9.934174481230890752e-01,8.690189238066126347e-04,-9.792630363148751016e+00
-9.948437151562207204e-01,-1.884188478449982723e-03,-9.790820888472390848e+00
-1.006824143089098067e+00,2.941611507079448969e-03,-9.798718677989038284e+00
-9.964117853180236573e-01,1.121067154612455765e-03,-9.790388182952932894e+00
-1.000695857659650301e+00,-1.259186075153567209e-03,-9.794769032169979184e+00
-9.961432814118837964e-01,-4.273753104529889879e-03,-9.799890148754718311e+00
-9.924371966421338120e-01,-8.248749277384441470e-03,-9.790283429339783794e+00
-1.007032708296180523e+00,-2.102580243226120178e-04,-9.783280030982421493e+00
-9.977133700725236976e-01,-9.919758013197235713e-03,-9.787462400321670586e+00
-1.007953407454120542e+00,-1.810976674786376193e-04,-9.792190455254418779e+00
-9.970155794067725452e-01,-7.608334952319372249e-03,-9.787191369919694850e+00
-1.001319439868022521e+00,-2.506170742132972102e-03,-9.807248865289968975e+00
-1.000651676324612493e+00,1.473248862060399546e-03,-9.791286608736227137e+00
-9.997650178025040413e-01,5.708716880942548907e-04,-9.798762244324111137e+00
-9.995212354744125172e-01,7.405188993978836787e-03,-9.795156132558515694e+00
-1.003061394789673821e+00,-7.088820605991207752e-03,-9.801690095011709403e+00
-9.962136447902777414e-01,-2.322821250611918457e-03,-9.792541663229275883e+00
-1.005887115568854462e+00,8.772397153363207037e-03,-9.803983538445301349e+00
-9.968605425441501300e-01,-4.093833710015466407e-03,-9.793430519562368985e+00
-1.008741180646523850e+00,8.158718681962632766e-03,-9.792731677174057126e+00
-9.878501367741120420e-01,1.054211015480438539e-03,-9.795757456179146061e+00
-1.002139254749746300e+00,4.148194326750272360e-04,-9.799347625466694467e+00
-1.005279471922402523e+00,-5.089746978744557650e-03,-9.789605630895358956e+00
-9.925031572190861073e-01,-1.696699122260449458e-03,-9.790209566392018559e+00
-1.004001920684282512e+00,3.140060722735953623e-03,-9.798434048653804851e+00
-1.000193783053799690e+00,7.580156469748933548e-03,-9.787565372079411574e+00
-1.000156951038386532e+00,-7.802383888795608700e-03,-9.795476163079078091e+00
-1.002488335650199458e+00,-2.590417753789510651e-03,-9.799982227762093601e+00
-1.001274984613079733e+00,-3.068961199309427294e-03,-9.787754276782713703e+00
-9.965719275851125936e-01,3.336905859630485537e-03,-9.802639466881597485e+00
-9.975831408722910520e-01,-2.342260654844464766e-03,-9.790985423733214787e+00
-9.971493930850936493e-01,7.656189431937348124e-05,-9.796422064058999624e+00
-9.951874633151865934e-01,7.799569648070084696e-03,-9.800028593654898756e+00
-1.016446064033179386e+00,-2.334811642739232068e-03,-9.794562687585228744e+00
-1.001176466896277484e+00,2.171242820830083034e-03,-9.801823442833008215e+00
-1.005334852371725152e+00,7.807913382003014817e-03,-9.795565592746459771e+00
-1.011057416076943438e+00,1.679294997684491675e-03,-9.789904111560950639e+00
-1.005282488950808517e+00,6.699653868749408207e-03,-9.797594850692600943e+00
-1.010890421079296608e+00,-4.842733974013597315e-03,-9.788771232292297952e+00
-9.918983459701328220e-01,-2.262866638073885491e-03,-9.796305739765278631e+00
-1.003334705412501249e+00,-6.908302297257166644e-03,-9.792059320805837075e+00
-1.000658532423096103e+00,1.283710481278133898e-02,-9.795294400732483808e+00
-1.013156225696040691e+00,-4.680853840129437600e-04,-9.793875154112935633e+00
-9.977765565003792192e-01,-5.969545916326672239e-03,-9.794515635692821576e+00
-9.976348159426111639e-01,5.269207809785077246e-04,-9.791070849533523912e+00
-1.001451147135245634e+00,-5.741013133837960351e-03,-9.792643404472380908e+00
-9.982775007524453681e-01,-4.453837329205858632e-05,-9.791331198725259810e+00
-1.002324299263315011e+00,4.961958868041393793e-03,-9.796685292418173319e+00
-1.000001885470386265e+00,-1.075475394120483860e-02,-9.797258421408660212e+00
-1.000307188788888135e+00,-7.163100501289987321e-03,-9.790198560338041034e+00
-1.000801265207178048e+00,5.000647033643792604e-04,-9.796836197683674641e+00
-9.921151580756574218e-01,1.092232812952995298e-02,-9.790040473377194630e+00
-9.982796919299484761e-01,1.924806633319250167e-03,-9.786194666073363635e+00
-9.931080798334562809e-01,7.306461557975160205e-03,-9.786025556220959487e+00
-9.943587812870237075e-01,9.867845960910318851e-04,-9.790332900419114637e+00
-9.973346802344859041e-01,7.620173597682269179e-03,-9.792329664859266813e+00
-9.952702540508722162e-01,-2.548877186835018550e-03,-9.787263479301175906e+00
-1.004075111513624163e+00,-1.224222485491784865e-03,-9.796646562843415396e+00
-9.999414410007735343e-01,5.936994011647865523e-04,-9.794219051104233742e+00
-9.967069338395855294e-01,-6.038362452855798243e-03,-9.792321955960371582e+00
-1.008474082801140481e+00,6.047567875877886065e-03,-9.792150903666051676e+00
-9.967512122318303858e-01,5.715416880882654219e-03,-9.801029162358700475e+00
-1.000268072242283202e+00,7.128378246870457555e-03,-9.781538057516241835e+00
-1.003713035331303294e+00,1.447572485366211033e-03,-9.791480261276248598e+00
-1.000684492635628420e+00,5.500845263687657513e-03,-9.790424689278198755e+00
-9.995623288046855404e-01,-2.067541925466917507e-03,-9.795526322365233796e+00
-9.998008291540954051e-01,-1.458664130057205598e-03,-9.795870239946816938e+00
-9.997767789754716805e-01,-4.750022576568710755e-03,-9.799554806633750559e+00
-1.003705132967388058e+00,5.138103979533843561e-03,-9.794139258436418416e+00
-9.951167825742897044e-01,-4.645620168423642699e-03,-9.799493937607602234e+00
-9.937233666841830404e-01,-1.174531954495036104e-03,-9.791709324480914134e+00
-1.005625628666672711e+00,5.834208200705802254e-03,-9.806280500789160470e+00
-1.003593943728034121e+00,4.708604593941908591e-03,-9.793744710247320739e+00
-1.005607796809338428e+00,-3.124289583565316875e-03,-9.791641888923852122e+00
-1.005318831949985281e+00,5.179879617581284587e-04,-9.797811845631070327e+00
-9.978500924156746832e-01,-1.973116874137647810e-04,-9.787274009451964574e+00
-9.988348110464997376e-01,7.131250624877905064e-03,-9.792033032786196856e+00
-9.909671745583468194e-01,-8.950765934390677095e-03,-9.789573054909366689e+00
-9.976087097312610341e-01,3.505164490870708947e-03,-9.796227778408756137e+00
-1.003577668723202310e+00,-7.505023681408790927e-03,-9.795332308319146364e+00
-1.007733845042050547e+00,4.539538483808820343e-03,-9.797542722019956685e+00
-9.947992706436213917e-01,9.875800213775881228e-03,-9.796990977193189565e+00
-1.001403497503662532e+00,-1.004827561518134744e-02,-9.797945606433595245e+00
-1.007998148047910103e+00,-3.838240632188586778e-03,-9.800236309822459191e+00
-9.895799774507099134e-01,2.631361258845062520e-05,-9.792211282505657977e+00
-9.992627896229187012e-01,-3.897838432886307786e-03,-9.793669304106998652e+00
-9.990720510703460233e-01,-2.787059940908548708e-03,-9.794937582921106056e+00
-1.001147977232793140e+00,5.814449408179605096e-04,-9.792550777627774039e+00
-1.001703814329802933e+00,8.450416768439418308e-04,-9.797187109761656743e+00
-1.005771191469270409e+00,-6.111722451456635301e-04,-9.797200620052896269e+00
-9.979107308768662143e-01,2.240524510393002849e-03,-9.798771718002303288e+00
-1.003765018503546935e+00,4.732776514428018583e-03,-9.799520285537566266e+00
-1.009667172446904848e+00,-7.112565241179148214e-03,-9.794372019872513491e+00
-1.002897118379261654e+00,-6.030542362925503733e-03,-9.802633063567027349e+00
-9.977467910340118706e-01,3.538768020031610347e-03,-9.793446083278961822e+00
-9.914141631042696634e-01,-7.646887318708201538e-04,-9.800904194958102167e+00
-9.981039380569347585e-01,-2.570098710958475512e-03,-9.803044147518555462e+00
-9.940832951957832009e-01,-1.160108028965513364e-04,-9.800873451270721404e+00
-1.000270759148363497e+00,-4.413273492541545419e-03,-9.790632543828850842e+00
-9.981226352452307049e-01,4.070993921668343389e-03,-9.787440961432711362e+00
-9.989855985048005094e-01,8.095786173212233400e-03,-9.797772844344676102e+00
-1.003417254580255102e+00,-8.415861137480835918e-03,-9.796698425878476613e+00
-1.000612871238349522e+00,2.053276731093342262e-03,-9.795383033056099364e+00
-9.932072999603624996e-01,2.151620003566954379e-03,-9.798296851692258613e+00
-9.978715192899423325e-01,1.117150305619066860e-03,-9.789793634801187139e+00
-9.975400244997845167e-01,-2.317768702192950919e-03,-9.793275430875832299e+00
-9.931643491668906698e-01,-2.317517302134790768e-04,-9.789913364343169278e+00
